,a_max,file,mean_distance_10000,sigma,type
0,2500,data/map_50_0.2_0.tif,55.571191779000245,2.0,real
1,2500,data/map_50_0.2_0.tif,55.571191779000245,4.0,real
2,2500,data/map_50_0.2_0.tif,55.571191779000245,8.0,real
3,2500,data/map_50_0.2_0.tif,55.571191779000245,16.0,real
4,2500,data/map_50_0.2_0.tif,55.571191779000245,32.0,real
