,a_max,file,mean_distance_10000,sigma,type
401,158404,contrived_select_398_1024.tif,2043.9085910212523,16,Contrived
402,158404,contrived_select_398_128.tif,1839.5742514510807,16,Contrived
403,158404,contrived_select_398_16.tif,106.88543268287326,16,Contrived
404,158404,contrived_select_398_16384.tif,2051.156181435828,16,Contrived
405,158404,contrived_select_398_2.tif,68.62355356110358,16,Contrived
406,158404,contrived_select_398_2048.tif,1947.8106543269078,16,Contrived
407,158404,contrived_select_398_256.tif,2029.2226891434295,16,Contrived
408,158404,contrived_select_398_32.tif,555.5059366889726,16,Contrived
409,158404,contrived_select_398_4.tif,43.885514690086914,16,Contrived
410,158404,contrived_select_398_4096.tif,1975.9320127236797,16,Contrived
411,158404,contrived_select_398_512.tif,1979.7003111194936,16,Contrived
412,158404,contrived_select_398_64.tif,1295.811791228262,16,Contrived
413,158404,contrived_select_398_8.tif,40.22045261817766,16,Contrived
414,158404,contrived_select_398_8192.tif,2038.811017544669,16,Contrived
415,1521,contrived_select_39_1.tif,1730.9435526971652,16,Contrived
416,1521,contrived_select_39_128.tif,1979.810774867282,16,Contrived
417,1521,contrived_select_39_16.tif,2034.2420152288762,16,Contrived
418,1521,contrived_select_39_2.tif,1881.491260877354,16,Contrived
419,1521,contrived_select_39_256.tif,2051.472381426472,16,Contrived
420,1521,contrived_select_39_32.tif,2016.862987674833,16,Contrived
421,1521,contrived_select_39_4.tif,1987.9597154072062,16,Contrived
422,1521,contrived_select_39_64.tif,2005.6975564623347,16,Contrived
423,1521,contrived_select_39_8.tif,1992.6428548861472,16,Contrived
424,9,contrived_select_3_1.tif,1973.623387961773,16,Contrived
425,39803481,contrived_select_6309_1.tif,1291.0277881448694,16,Contrived
426,39803481,contrived_select_6309_1024.tif,43.515360723870465,16,Contrived
427,39803481,contrived_select_6309_1048576.tif,2003.7707046169537,16,Contrived
428,39803481,contrived_select_6309_128.tif,124.72679380786629,16,Contrived
429,39803481,contrived_select_6309_131072.tif,1987.635153250649,16,Contrived
430,39803481,contrived_select_6309_16.tif,361.2247646356318,16,Contrived
431,39803481,contrived_select_6309_16384.tif,1234.7803773063445,16,Contrived
432,39803481,contrived_select_6309_2.tif,1012.7513186183616,16,Contrived
433,39803481,contrived_select_6309_2048.tif,31.597141343357404,16,Contrived
434,39803481,contrived_select_6309_2097152.tif,2024.5902270735492,16,Contrived
435,39803481,contrived_select_6309_256.tif,86.92552016501395,16,Contrived
436,39803481,contrived_select_6309_262144.tif,2031.9431884743972,16,Contrived
437,39803481,contrived_select_6309_32.tif,248.28723176682226,16,Contrived
438,39803481,contrived_select_6309_32768.tif,1781.6553078967327,16,Contrived
439,39803481,contrived_select_6309_4.tif,731.849200357276,16,Contrived
440,39803481,contrived_select_6309_4096.tif,90.57406744598163,16,Contrived
441,39803481,contrived_select_6309_4194304.tif,2001.5769737110238,16,Contrived
442,39803481,contrived_select_6309_512.tif,60.905122567098765,16,Contrived
443,39803481,contrived_select_6309_524288.tif,1968.8419460562377,16,Contrived
444,39803481,contrived_select_6309_64.tif,174.96288195843104,16,Contrived
445,39803481,contrived_select_6309_65536.tif,1989.6573999314553,16,Contrived
446,39803481,contrived_select_6309_8.tif,518.0068831930661,16,Contrived
447,39803481,contrived_select_6309_8192.tif,479.27199629532043,16,Contrived
448,396900,contrived_select_630_1.tif,138.9461367473437,16,Contrived
449,396900,contrived_select_630_1024.tif,1978.7999940628958,16,Contrived
450,396900,contrived_select_630_128.tif,981.8827101947311,16,Contrived
451,396900,contrived_select_630_16.tif,35.748983074585226,16,Contrived
452,396900,contrived_select_630_16384.tif,2002.4125174159733,16,Contrived
453,396900,contrived_select_630_2.tif,99.89674511353925,16,Contrived
454,396900,contrived_select_630_2048.tif,1983.9614941182447,16,Contrived
455,396900,contrived_select_630_256.tif,1782.4688093343502,16,Contrived
456,396900,contrived_select_630_32.tif,76.74070201351367,16,Contrived
457,396900,contrived_select_630_32768.tif,1994.4222497634562,16,Contrived
458,396900,contrived_select_630_4.tif,69.18689027306316,16,Contrived
459,396900,contrived_select_630_4096.tif,1987.4244754053311,16,Contrived
460,396900,contrived_select_630_512.tif,1958.5853281980878,16,Contrived
461,396900,contrived_select_630_64.tif,324.1283286961073,16,Contrived
462,396900,contrived_select_630_65536.tif,1977.3943071136273,16,Contrived
463,396900,contrived_select_630_8.tif,48.28421049955292,16,Contrived
464,396900,contrived_select_630_8192.tif,1990.6728411333343,16,Contrived
465,3969,contrived_select_63_1.tif,779.9951141480861,16,Contrived
466,3969,contrived_select_63_128.tif,2005.197865079351,16,Contrived
467,3969,contrived_select_63_16.tif,1999.585690537568,16,Contrived
468,3969,contrived_select_63_2.tif,1321.8847841030372,16,Contrived
469,3969,contrived_select_63_256.tif,1962.4728100777904,16,Contrived
470,3969,contrived_select_63_32.tif,2097.223410948484,16,Contrived
471,3969,contrived_select_63_4.tif,1999.7739036157072,16,Contrived
472,3969,contrived_select_63_512.tif,1998.2770193383149,16,Contrived
473,3969,contrived_select_63_64.tif,1980.5781226970714,16,Contrived
474,3969,contrived_select_63_8.tif,2040.0661698044926,16,Contrived
475,36,contrived_select_6_1.tif,2005.9499862057753,16,Contrived
476,36,contrived_select_6_2.tif,2070.4458486113285,16,Contrived
477,36,contrived_select_6_4.tif,1998.2299386725567,16,Contrived
478,100000000,contrived_select_10000_1.tif,2233.243883204595,32,Contrived
479,100000000,contrived_select_10000_1024.tif,67.58627797674174,32,Contrived
480,100000000,contrived_select_10000_1048576.tif,3940.765290083445,32,Contrived
481,100000000,contrived_select_10000_128.tif,194.1276565795379,32,Contrived
482,100000000,contrived_select_10000_131072.tif,3977.9969402303022,32,Contrived
483,100000000,contrived_select_10000_16.tif,560.1812201800818,32,Contrived
484,100000000,contrived_select_10000_16384.tif,3430.8152003957025,32,Contrived
485,100000000,contrived_select_10000_16777216.tif,4030.059579318776,32,Contrived
486,100000000,contrived_select_10000_2.tif,1617.8524603656256,32,Contrived
487,100000000,contrived_select_10000_2048.tif,91.16780038087136,32,Contrived
488,100000000,contrived_select_10000_2097152.tif,3966.880983514146,32,Contrived
489,100000000,contrived_select_10000_256.tif,138.31302487769375,32,Contrived
490,100000000,contrived_select_10000_262144.tif,3952.431598959666,32,Contrived
491,100000000,contrived_select_10000_32.tif,396.1189669717296,32,Contrived
492,100000000,contrived_select_10000_32768.tif,3904.561445257897,32,Contrived
493,100000000,contrived_select_10000_4.tif,1122.144048579489,32,Contrived
494,100000000,contrived_select_10000_4096.tif,629.7087506048017,32,Contrived
495,100000000,contrived_select_10000_4194304.tif,4123.090070878003,32,Contrived
496,100000000,contrived_select_10000_512.tif,95.2268865169576,32,Contrived
497,100000000,contrived_select_10000_524288.tif,4048.1017997736426,32,Contrived
498,100000000,contrived_select_10000_64.tif,275.2370086063608,32,Contrived
499,100000000,contrived_select_10000_65536.tif,3931.7742417256236,32,Contrived
500,100000000,contrived_select_10000_8.tif,778.3224586602821,32,Contrived
501,100000000,contrived_select_10000_8192.tif,1961.6146328309617,32,Contrived
502,100000000,contrived_select_10000_8388608.tif,3846.3544508075524,32,Contrived
503,1000000,contrived_select_1000_1.tif,220.20343665682236,32,Contrived
504,1000000,contrived_select_1000_1024.tif,4017.08289554139,32,Contrived
505,1000000,contrived_select_1000_128.tif,3016.6744906433782,32,Contrived
506,1000000,contrived_select_1000_131072.tif,4054.0612235249664,32,Contrived
507,1000000,contrived_select_1000_16.tif,75.49090225906974,32,Contrived
508,1000000,contrived_select_1000_16384.tif,4057.7323039818525,32,Contrived
509,1000000,contrived_select_1000_2.tif,158.6315859396862,32,Contrived
510,1000000,contrived_select_1000_2048.tif,3933.554262732701,32,Contrived
511,1000000,contrived_select_1000_256.tif,3916.060852643342,32,Contrived
512,1000000,contrived_select_1000_32.tif,443.1153969542257,32,Contrived
513,1000000,contrived_select_1000_32768.tif,4012.6213535738148,32,Contrived
514,1000000,contrived_select_1000_4.tif,112.60540151986834,32,Contrived
515,1000000,contrived_select_1000_4096.tif,3937.2683872963257,32,Contrived
516,1000000,contrived_select_1000_512.tif,4069.9644348193024,32,Contrived
517,1000000,contrived_select_1000_64.tif,1486.5809685943887,32,Contrived
518,1000000,contrived_select_1000_65536.tif,3964.332117272991,32,Contrived
519,1000000,contrived_select_1000_8.tif,78.09414895450979,32,Contrived
520,1000000,contrived_select_1000_8192.tif,3973.398505023711,32,Contrived
521,10000,contrived_select_100_1.tif,2625.81255530606,32,Contrived
522,10000,contrived_select_100_1024.tif,3923.4375234799727,32,Contrived
523,10000,contrived_select_100_128.tif,4098.400413152262,32,Contrived
524,10000,contrived_select_100_16.tif,3902.799566551424,32,Contrived
525,10000,contrived_select_100_2.tif,3066.6746009432964,32,Contrived
526,10000,contrived_select_100_256.tif,4018.568919178241,32,Contrived
527,10000,contrived_select_100_32.tif,4009.405097014119,32,Contrived
528,10000,contrived_select_100_4.tif,4128.761213698971,32,Contrived
529,10000,contrived_select_100_512.tif,3982.5900593003207,32,Contrived
530,10000,contrived_select_100_64.tif,3936.322615029878,32,Contrived
531,10000,contrived_select_100_8.tif,3954.4437096650327,32,Contrived
532,100,contrived_select_10_1.tif,3890.2421807970522,32,Contrived
533,100,contrived_select_10_16.tif,4081.0877446453746,32,Contrived
534,100,contrived_select_10_2.tif,4068.262784505254,32,Contrived
535,100,contrived_select_10_4.tif,3981.3350065363275,32,Contrived
536,100,contrived_select_10_8.tif,3913.3595943207415,32,Contrived
537,2509056,contrived_select_1584_1.tif,364.84815928919164,32,Contrived
538,2509056,contrived_select_1584_1024.tif,3990.784587475553,32,Contrived
539,2509056,contrived_select_1584_128.tif,1010.7533050597091,32,Contrived
540,2509056,contrived_select_1584_131072.tif,4023.7480765426603,32,Contrived
541,2509056,contrived_select_1584_16.tif,88.99070907887774,32,Contrived
542,2509056,contrived_select_1584_16384.tif,3983.811010044568,32,Contrived
543,2509056,contrived_select_1584_2.tif,248.7661013179603,32,Contrived
544,2509056,contrived_select_1584_2048.tif,4108.085842629346,32,Contrived
545,2509056,contrived_select_1584_256.tif,2476.1533164822954,32,Contrived
546,2509056,contrived_select_1584_262144.tif,4045.24532910431,32,Contrived
547,2509056,contrived_select_1584_32.tif,101.67168478823272,32,Contrived
548,2509056,contrived_select_1584_32768.tif,3899.450102975668,32,Contrived
549,2509056,contrived_select_1584_4.tif,180.7781580737354,32,Contrived
550,2509056,contrived_select_1584_4096.tif,4169.478868195143,32,Contrived
551,2509056,contrived_select_1584_512.tif,3687.5009472518736,32,Contrived
552,2509056,contrived_select_1584_64.tif,199.07951750955556,32,Contrived
553,2509056,contrived_select_1584_65536.tif,4092.1219420573407,32,Contrived
554,2509056,contrived_select_1584_8.tif,124.28262092063858,32,Contrived
555,2509056,contrived_select_1584_8192.tif,3954.0765373215977,32,Contrived
556,24964,contrived_select_158_1.tif,749.6004237335901,32,Contrived
557,24964,contrived_select_158_1024.tif,3831.4028709412632,32,Contrived
558,24964,contrived_select_158_128.tif,4007.1430117888276,32,Contrived
559,24964,contrived_select_158_16.tif,3895.7914618981167,32,Contrived
560,24964,contrived_select_158_2.tif,2361.251004508015,32,Contrived
561,24964,contrived_select_158_2048.tif,4109.406157017527,32,Contrived
562,24964,contrived_select_158_256.tif,3953.340654840203,32,Contrived
563,24964,contrived_select_158_32.tif,3934.3901130863173,32,Contrived
564,24964,contrived_select_158_4.tif,3463.6683926209894,32,Contrived
565,24964,contrived_select_158_4096.tif,4013.3463270370935,32,Contrived
566,24964,contrived_select_158_512.tif,3985.756135275667,32,Contrived
567,24964,contrived_select_158_64.tif,4200.206348333596,32,Contrived
568,24964,contrived_select_158_8.tif,3884.2444440826025,32,Contrived
569,225,contrived_select_15_1.tif,3991.666637720407,32,Contrived
570,225,contrived_select_15_16.tif,3973.9084205272306,32,Contrived
571,225,contrived_select_15_2.tif,4008.412756748244,32,Contrived
572,225,contrived_select_15_32.tif,3917.361519329636,32,Contrived
573,225,contrived_select_15_4.tif,4053.50236753839,32,Contrived
574,225,contrived_select_15_8.tif,3995.0787901088197,32,Contrived
575,6305121,contrived_select_2511_1.tif,563.9367707693362,32,Contrived
576,6305121,contrived_select_2511_1024.tif,3412.184293193153,32,Contrived
577,6305121,contrived_select_2511_1048576.tif,4018.8632763369073,32,Contrived
578,6305121,contrived_select_2511_128.tif,97.82658687059553,32,Contrived
579,6305121,contrived_select_2511_131072.tif,4112.379796585203,32,Contrived
580,6305121,contrived_select_2511_16.tif,142.2148478133033,32,Contrived
581,6305121,contrived_select_2511_16384.tif,4076.833776579031,32,Contrived
582,6305121,contrived_select_2511_2.tif,399.2542058619969,32,Contrived
583,6305121,contrived_select_2511_2048.tif,4008.5851972914393,32,Contrived
584,6305121,contrived_select_2511_256.tif,644.9027634449661,32,Contrived
585,6305121,contrived_select_2511_262144.tif,4066.252522003037,32,Contrived
586,6305121,contrived_select_2511_32.tif,105.73209294896148,32,Contrived
587,6305121,contrived_select_2511_32768.tif,4018.118297394676,32,Contrived
588,6305121,contrived_select_2511_4.tif,280.2680858549358,32,Contrived
589,6305121,contrived_select_2511_4096.tif,3974.684214764423,32,Contrived
590,6305121,contrived_select_2511_512.tif,1939.3464909946842,32,Contrived
591,6305121,contrived_select_2511_524288.tif,4084.0588343092904,32,Contrived
592,6305121,contrived_select_2511_64.tif,69.4705175722344,32,Contrived
593,6305121,contrived_select_2511_65536.tif,4052.8085168846133,32,Contrived
594,6305121,contrived_select_2511_8.tif,201.50779529859977,32,Contrived
595,6305121,contrived_select_2511_8192.tif,4054.5553035661387,32,Contrived
596,63001,contrived_select_251_1.tif,67.57027144161857,32,Contrived
597,63001,contrived_select_251_1024.tif,4044.3042541521836,32,Contrived
598,63001,contrived_select_251_128.tif,3899.2875688199374,32,Contrived
599,63001,contrived_select_251_16.tif,3911.3665161410204,32,Contrived
600,63001,contrived_select_251_2.tif,1803.9360403734163,32,Contrived
601,63001,contrived_select_251_2048.tif,3944.2408968807695,32,Contrived
602,63001,contrived_select_251_256.tif,4066.235923183726,32,Contrived
603,63001,contrived_select_251_32.tif,3916.5441629743655,32,Contrived
604,63001,contrived_select_251_4.tif,1586.4259611317543,32,Contrived
605,63001,contrived_select_251_4096.tif,3919.7073641751117,32,Contrived
606,63001,contrived_select_251_512.tif,4082.6199439759066,32,Contrived
607,63001,contrived_select_251_64.tif,3931.2689604992197,32,Contrived
608,63001,contrived_select_251_8.tif,3023.12373550254,32,Contrived
609,63001,contrived_select_251_8192.tif,4032.3338317295033,32,Contrived
610,625,contrived_select_25_1.tif,4134.088463459919,32,Contrived
611,625,contrived_select_25_16.tif,4131.196911595516,32,Contrived
612,625,contrived_select_25_2.tif,4065.0039552531593,32,Contrived
613,625,contrived_select_25_32.tif,4003.2722964622612,32,Contrived
614,625,contrived_select_25_4.tif,3998.371303851712,32,Contrived
615,625,contrived_select_25_64.tif,4055.092749975081,32,Contrived
616,625,contrived_select_25_8.tif,4093.3330692326194,32,Contrived
617,15848361,contrived_select_3981_1.tif,925.1630702912777,32,Contrived
618,15848361,contrived_select_3981_1024.tif,1442.6497905667632,32,Contrived
619,15848361,contrived_select_3981_1048576.tif,3894.254300451624,32,Contrived
620,15848361,contrived_select_3981_128.tif,76.3619690259944,32,Contrived
621,15848361,contrived_select_3981_131072.tif,3972.341000895648,32,Contrived
622,15848361,contrived_select_3981_16.tif,223.91234054637223,32,Contrived
623,15848361,contrived_select_3981_16384.tif,4057.5899097871643,32,Contrived
624,15848361,contrived_select_3981_2.tif,634.3325881611712,32,Contrived
625,15848361,contrived_select_3981_2048.tif,3026.661533866185,32,Contrived
626,15848361,contrived_select_3981_2097152.tif,3944.8326589710737,32,Contrived
627,15848361,contrived_select_3981_256.tif,66.2015127557456,32,Contrived
628,15848361,contrived_select_3981_262144.tif,3934.6409909613326,32,Contrived
629,15848361,contrived_select_3981_32.tif,150.42291126720707,32,Contrived
630,15848361,contrived_select_3981_32768.tif,4049.1203170674894,32,Contrived
631,15848361,contrived_select_3981_4.tif,457.72960455365705,32,Contrived
632,15848361,contrived_select_3981_4096.tif,3948.059594544886,32,Contrived
633,15848361,contrived_select_3981_512.tif,363.53968916730736,32,Contrived
634,15848361,contrived_select_3981_524288.tif,4014.6943544062347,32,Contrived
635,15848361,contrived_select_3981_64.tif,108.8413794379838,32,Contrived
636,15848361,contrived_select_3981_65536.tif,3958.4049883060343,32,Contrived
637,15848361,contrived_select_3981_8.tif,320.8006565437436,32,Contrived
638,15848361,contrived_select_3981_8192.tif,3972.741186142535,32,Contrived
639,158404,contrived_select_398_1.tif,86.8527713944126,32,Contrived
640,158404,contrived_select_398_1024.tif,4063.4214574942102,32,Contrived
641,158404,contrived_select_398_128.tif,4041.5346064885975,32,Contrived
642,158404,contrived_select_398_16.tif,2529.534553819416,32,Contrived
643,158404,contrived_select_398_16384.tif,3998.5933671919743,32,Contrived
644,158404,contrived_select_398_2.tif,872.0480192983231,32,Contrived
645,158404,contrived_select_398_2048.tif,3960.840986012266,32,Contrived
646,158404,contrived_select_398_256.tif,4028.984526848573,32,Contrived
647,158404,contrived_select_398_32.tif,3737.169279981804,32,Contrived
648,158404,contrived_select_398_4.tif,243.55093904338787,32,Contrived
649,158404,contrived_select_398_4096.tif,3975.946590551507,32,Contrived
650,158404,contrived_select_398_512.tif,3962.798995845263,32,Contrived
651,158404,contrived_select_398_64.tif,4030.009078144829,32,Contrived
652,158404,contrived_select_398_8.tif,1226.4094414648455,32,Contrived
653,158404,contrived_select_398_8192.tif,3987.264559129514,32,Contrived
654,1521,contrived_select_39_1.tif,4130.683141617464,32,Contrived
655,1521,contrived_select_39_128.tif,3928.362288680516,32,Contrived
656,1521,contrived_select_39_16.tif,4040.8432758256426,32,Contrived
657,1521,contrived_select_39_2.tif,3899.009145744446,32,Contrived
658,1521,contrived_select_39_256.tif,4131.246535934764,32,Contrived
659,1521,contrived_select_39_32.tif,3969.7156447154466,32,Contrived
660,1521,contrived_select_39_4.tif,4048.1112825224795,32,Contrived
661,1521,contrived_select_39_64.tif,4070.094493435784,32,Contrived
662,1521,contrived_select_39_8.tif,4075.500269798241,32,Contrived
663,9,contrived_select_3_1.tif,3987.2119544663037,32,Contrived
664,39803481,contrived_select_6309_1.tif,1396.3757492338423,32,Contrived
665,39803481,contrived_select_6309_1024.tif,194.53256510532918,32,Contrived
666,39803481,contrived_select_6309_1048576.tif,3960.7552728170763,32,Contrived
667,39803481,contrived_select_6309_128.tif,124.22832974191401,32,Contrived
668,39803481,contrived_select_6309_131072.tif,3992.654106642645,32,Contrived
669,39803481,contrived_select_6309_16.tif,351.6356160568396,32,Contrived
670,39803481,contrived_select_6309_16384.tif,4071.365090115937,32,Contrived
671,39803481,contrived_select_6309_2.tif,1010.7807985690481,32,Contrived
672,39803481,contrived_select_6309_2048.tif,1042.7179691693543,32,Contrived
673,39803481,contrived_select_6309_2097152.tif,4061.053586801044,32,Contrived
674,39803481,contrived_select_6309_256.tif,87.19878872877902,32,Contrived
675,39803481,contrived_select_6309_262144.tif,3997.145497654068,32,Contrived
676,39803481,contrived_select_6309_32.tif,245.80290462843783,32,Contrived
677,39803481,contrived_select_6309_32768.tif,3915.508602759398,32,Contrived
678,39803481,contrived_select_6309_4.tif,726.3812903007683,32,Contrived
679,39803481,contrived_select_6309_4096.tif,2598.954547668139,32,Contrived
680,39803481,contrived_select_6309_4194304.tif,3866.1449833739125,32,Contrived
681,39803481,contrived_select_6309_512.tif,66.05329197430808,32,Contrived
682,39803481,contrived_select_6309_524288.tif,4061.2107810130256,32,Contrived
683,39803481,contrived_select_6309_64.tif,173.4726428399551,32,Contrived
684,39803481,contrived_select_6309_65536.tif,3960.9325297809546,32,Contrived
685,39803481,contrived_select_6309_8.tif,506.8827753507341,32,Contrived
686,39803481,contrived_select_6309_8192.tif,3694.1184722189487,32,Contrived
687,396900,contrived_select_630_1.tif,141.30334560305764,32,Contrived
688,396900,contrived_select_630_1024.tif,4038.1642977515135,32,Contrived
689,396900,contrived_select_630_128.tif,4008.7251558709863,32,Contrived
690,396900,contrived_select_630_16.tif,706.1067946912403,32,Contrived
691,396900,contrived_select_630_16384.tif,3918.0194251294392,32,Contrived
692,396900,contrived_select_630_2.tif,230.65459231729267,32,Contrived
693,396900,contrived_select_630_2048.tif,3934.662979659552,32,Contrived
694,396900,contrived_select_630_256.tif,4048.2068152409884,32,Contrived
695,396900,contrived_select_630_32.tif,2049.1455725668047,32,Contrived
696,396900,contrived_select_630_32768.tif,4101.573027771748,32,Contrived
697,396900,contrived_select_630_4.tif,71.44913393406254,32,Contrived
698,396900,contrived_select_630_4096.tif,3956.850383880522,32,Contrived
699,396900,contrived_select_630_512.tif,3942.5508350568534,32,Contrived
700,396900,contrived_select_630_64.tif,3545.690728595284,32,Contrived
701,396900,contrived_select_630_65536.tif,4040.840527368191,32,Contrived
702,396900,contrived_select_630_8.tif,187.9350523668263,32,Contrived
703,396900,contrived_select_630_8192.tif,4013.2646189932184,32,Contrived
704,3969,contrived_select_63_1.tif,3930.7650401861,32,Contrived
705,3969,contrived_select_63_128.tif,3959.1405446124263,32,Contrived
706,3969,contrived_select_63_16.tif,3972.205414022245,32,Contrived
707,3969,contrived_select_63_2.tif,3900.658680729857,32,Contrived
708,3969,contrived_select_63_256.tif,3956.716527815602,32,Contrived
709,3969,contrived_select_63_32.tif,4029.6156717633344,32,Contrived
710,3969,contrived_select_63_4.tif,4051.111264141732,32,Contrived
711,3969,contrived_select_63_512.tif,3996.2460104220063,32,Contrived
712,3969,contrived_select_63_64.tif,3951.9461899257876,32,Contrived
713,3969,contrived_select_63_8.tif,3990.3807415575434,32,Contrived
714,36,contrived_select_6_1.tif,4091.9270203111573,32,Contrived
715,36,contrived_select_6_2.tif,4009.8352511415123,32,Contrived
716,36,contrived_select_6_4.tif,3921.952131585177,32,Contrived
717,100000000,random_10000_0.2_0.tif,979.6916681423462,8,Random
718,100000000,random_10000_0.2_1.tif,986.6558167359447,8,Random
719,100000000,random_10000_0.2_2.tif,972.52497979847,8,Random
720,100000000,random_10000_0.2_3.tif,983.6139245094641,8,Random
721,100000000,random_10000_0.2_4.tif,978.9032591613718,8,Random
722,100000000,random_10000_0.2_5.tif,955.6067226896558,8,Random
723,100000000,random_10000_0.2_6.tif,1008.2454442982042,8,Random
724,100000000,random_10000_0.2_7.tif,985.346890235408,8,Random
725,100000000,random_10000_0.2_8.tif,991.6797224937964,8,Random
726,100000000,random_10000_0.2_9.tif,991.6416987663564,8,Random
727,1000000,random_1000_0.2_0.tif,988.8474633829642,8,Random
728,1000000,random_1000_0.2_1.tif,992.8417040607902,8,Random
729,1000000,random_1000_0.2_2.tif,1025.4498727891703,8,Random
730,1000000,random_1000_0.2_3.tif,1004.3383295779271,8,Random
731,1000000,random_1000_0.2_4.tif,1008.3423401089332,8,Random
732,1000000,random_1000_0.2_5.tif,992.5915841092052,8,Random
733,1000000,random_1000_0.2_6.tif,972.881857103983,8,Random
734,1000000,random_1000_0.2_7.tif,978.5543361389854,8,Random
735,1000000,random_1000_0.2_8.tif,987.9269061129221,8,Random
736,1000000,random_1000_0.2_9.tif,1000.4923745865829,8,Random
737,10000,random_100_0.2_0.tif,996.604537817788,8,Random
738,10000,random_100_0.2_1.tif,997.866174799706,8,Random
739,10000,random_100_0.2_2.tif,990.1726444168057,8,Random
740,10000,random_100_0.2_3.tif,985.4131568203624,8,Random
741,10000,random_100_0.2_4.tif,989.2892421745341,8,Random
742,10000,random_100_0.2_5.tif,1006.0694783584082,8,Random
743,10000,random_100_0.2_6.tif,1001.7646966356535,8,Random
744,10000,random_100_0.2_7.tif,989.5132746012691,8,Random
745,10000,random_100_0.2_8.tif,969.3200709826612,8,Random
746,10000,random_100_0.2_9.tif,982.6332100637231,8,Random
747,2509056,random_1584_0.2_0.tif,980.59184130093,8,Random
748,2509056,random_1584_0.2_1.tif,1002.2304020460331,8,Random
749,2509056,random_1584_0.2_2.tif,982.1155433072653,8,Random
750,2509056,random_1584_0.2_3.tif,951.4878090899975,8,Random
751,2509056,random_1584_0.2_4.tif,986.9328134550663,8,Random
752,2509056,random_1584_0.2_5.tif,978.5128551779754,8,Random
753,2509056,random_1584_0.2_6.tif,1005.9552601378433,8,Random
754,2509056,random_1584_0.2_7.tif,995.2349157077384,8,Random
755,2509056,random_1584_0.2_8.tif,960.461517230062,8,Random
756,2509056,random_1584_0.2_9.tif,993.3218765208984,8,Random
757,24964,random_158_0.2_0.tif,1020.2604519531644,8,Random
758,24964,random_158_0.2_1.tif,977.0074512675683,8,Random
759,24964,random_158_0.2_2.tif,1004.4570182013055,8,Random
760,24964,random_158_0.2_3.tif,984.5678369510046,8,Random
761,24964,random_158_0.2_4.tif,1016.2068211408636,8,Random
762,24964,random_158_0.2_5.tif,1011.9754698991813,8,Random
763,24964,random_158_0.2_6.tif,971.2666350542254,8,Random
764,24964,random_158_0.2_7.tif,1006.158633145543,8,Random
765,24964,random_158_0.2_8.tif,968.9807424431193,8,Random
766,24964,random_158_0.2_9.tif,1001.5423822628503,8,Random
767,225,random_15_0.2_0.tif,985.5427410406058,8,Random
768,225,random_15_0.2_1.tif,991.4379423130594,8,Random
769,225,random_15_0.2_2.tif,1015.3906226929905,8,Random
770,225,random_15_0.2_3.tif,968.4241325653868,8,Random
771,225,random_15_0.2_4.tif,1012.4784010407399,8,Random
772,225,random_15_0.2_5.tif,1016.253894553746,8,Random
773,225,random_15_0.2_6.tif,1037.227966222587,8,Random
774,225,random_15_0.2_7.tif,1005.9711591448012,8,Random
775,225,random_15_0.2_8.tif,1001.9838990413066,8,Random
776,225,random_15_0.2_9.tif,987.9977494914604,8,Random
777,6305121,random_2511_0.2_0.tif,995.7866022699732,8,Random
778,6305121,random_2511_0.2_1.tif,1003.6438831163837,8,Random
779,6305121,random_2511_0.2_2.tif,993.1733159372295,8,Random
780,6305121,random_2511_0.2_3.tif,1012.6640326001802,8,Random
781,6305121,random_2511_0.2_4.tif,958.91972723591,8,Random
782,6305121,random_2511_0.2_5.tif,1033.616579794101,8,Random
783,6305121,random_2511_0.2_6.tif,989.0942754105083,8,Random
784,6305121,random_2511_0.2_7.tif,1000.3341748215009,8,Random
785,6305121,random_2511_0.2_8.tif,1018.7261262429223,8,Random
786,6305121,random_2511_0.2_9.tif,1017.6486256634033,8,Random
787,63001,random_251_0.2_0.tif,1005.1148883143511,8,Random
788,63001,random_251_0.2_1.tif,1003.125891097695,8,Random
789,63001,random_251_0.2_2.tif,982.1019990263275,8,Random
790,63001,random_251_0.2_3.tif,1004.102814138058,8,Random
791,63001,random_251_0.2_4.tif,994.2793777294926,8,Random
792,63001,random_251_0.2_5.tif,1003.939534919121,8,Random
793,63001,random_251_0.2_6.tif,982.5119548002745,8,Random
794,63001,random_251_0.2_7.tif,1002.3601018840042,8,Random
795,63001,random_251_0.2_8.tif,968.3822952153889,8,Random
796,63001,random_251_0.2_9.tif,980.6204893684508,8,Random
797,625,random_25_0.2_0.tif,1004.2283404870267,8,Random
798,625,random_25_0.2_1.tif,1022.9892105288635,8,Random
799,625,random_25_0.2_2.tif,998.4461786562626,8,Random
800,625,random_25_0.2_3.tif,995.6323950935615,8,Random
801,625,random_25_0.2_4.tif,997.8026173667313,8,Random
802,625,random_25_0.2_5.tif,1007.8785868399942,8,Random
803,625,random_25_0.2_6.tif,1018.0424597356135,8,Random
804,625,random_25_0.2_7.tif,1038.7511755464102,8,Random
805,625,random_25_0.2_8.tif,994.4341451542591,8,Random
806,625,random_25_0.2_9.tif,1001.4158303042523,8,Random
807,15848361,random_3981_0.2_0.tif,997.1011541479,8,Random
808,15848361,random_3981_0.2_1.tif,988.7944490232557,8,Random
809,15848361,random_3981_0.2_2.tif,981.377698335565,8,Random
810,15848361,random_3981_0.2_3.tif,983.4286483958059,8,Random
