file sigma seed job richness
contrived_500_0.25_2.tif 1 16733 16644 102
contrived_500_0.25_2048.tif 1 16734 16644 2076
contrived_500_0.25_256.tif 1 16735 16644 325
contrived_500_0.25_32.tif 1 16736 16644 136
contrived_500_0.25_32768.tif 1 16737 16644 335
contrived_500_0.25_4.tif 1 16738 16644 90
contrived_500_0.25_4096.tif 1 16739 16644 3586
contrived_500_0.25_512.tif 1 16740 16644 571
contrived_500_0.25_64.tif 1 16741 16644 148
contrived_500_0.25_8.tif 1 16742 16644 103
contrived_500_0.25_8192.tif 1 16743 16644 1703
contrived_500_0.5_1.tif 1 16744 16644 181
contrived_500_0.5_1024.tif 1 16745 16644 1087
contrived_500_0.5_128.tif 1 16746 16644 286
contrived_500_0.5_16.tif 1 16747 16644 225
contrived_500_0.5_16384.tif 1 16748 16644 363
contrived_500_0.5_2.tif 1 16749 16644 231
contrived_500_0.5_2048.tif 1 16750 16644 820
contrived_500_0.5_256.tif 1 16751 16644 411
contrived_500_0.5_32.tif 1 16752 16644 195
contrived_500_0.5_32768.tif 1 16753 16644 358
contrived_500_0.5_4.tif 1 16754 16644 208
contrived_500_0.5_4096.tif 1 16755 16644 735
contrived_500_0.5_512.tif 1 16756 16644 621
contrived_500_0.5_64.tif 1 16757 16644 257
contrived_500_0.5_65536.tif 1 16758 16644 311
contrived_500_0.5_8.tif 1 16759 16644 187
contrived_500_0.5_8192.tif 1 16760 16644 455
contrived_50_0.1_1.tif 1 16761 16644 1
contrived_50_0.1_128.tif 1 16762 16644 41
contrived_50_0.1_16.tif 1 16763 16644 16
contrived_50_0.1_2.tif 1 16764 16644 2
contrived_50_0.1_32.tif 1 16765 16644 32
contrived_50_0.1_4.tif 1 16766 16644 4
contrived_50_0.1_64.tif 1 16767 16644 64
contrived_50_0.1_8.tif 1 16768 16644 8
contrived_50_0.25_1.tif 1 16769 16644 1
contrived_50_0.25_128.tif 1 16770 16644 14
contrived_50_0.25_16.tif 1 16771 16644 17
contrived_50_0.25_2.tif 1 16772 16644 3
contrived_50_0.25_256.tif 1 16773 16644 9
contrived_50_0.25_32.tif 1 16774 16644 28
contrived_50_0.25_4.tif 1 16775 16644 4
contrived_50_0.25_512.tif 1 16776 16644 11
contrived_50_0.25_64.tif 1 16777 16644 34
contrived_50_0.25_8.tif 1 16778 16644 9
contrived_50_0.5_1.tif 1 16779 16644 1
contrived_50_0.5_1024.tif 1 16780 16644 16
contrived_50_0.5_128.tif 1 16781 16644 13
contrived_50_0.5_16.tif 1 16782 16644 10
contrived_50_0.5_2.tif 1 16783 16644 8
contrived_50_0.5_256.tif 1 16784 16644 10
contrived_50_0.5_32.tif 1 16785 16644 10
contrived_50_0.5_4.tif 1 16786 16644 5
contrived_50_0.5_512.tif 1 16787 16644 16
contrived_50_0.5_64.tif 1 16788 16644 11
contrived_50_0.5_8.tif 1 16789 16644 8
contrived_5000_0.1_1.tif 2 16675 16675 2607
contrived_5000_0.1_1024.tif 2 16676 16675 3360
contrived_5000_0.1_1048576.tif 2 16677 16675 8093
contrived_5000_0.1_128.tif 2 16678 16675 2583
contrived_5000_0.1_131072.tif 2 16679 16675 131523
contrived_5000_0.1_16.tif 2 16680 16675 2627
contrived_5000_0.1_16384.tif 2 16681 16675 17842
contrived_5000_0.1_2.tif 2 16682 16675 2608
contrived_5000_0.1_2048.tif 2 16683 16675 4157
contrived_5000_0.1_2097152.tif 2 16684 16675 6580
contrived_5000_0.1_256.tif 2 16685 16675 2723
contrived_5000_0.1_262144.tif 2 16686 16675 100729
contrived_5000_0.1_32.tif 2 16687 16675 2642
contrived_5000_0.1_32768.tif 2 16688 16675 34057
contrived_5000_0.1_4.tif 2 16689 16675 2621
contrived_5000_0.1_4096.tif 2 16690 16675 6005
contrived_5000_0.1_512.tif 2 16691 16675 2980
contrived_5000_0.1_524288.tif 2 16692 16675 20324
contrived_5000_0.1_64.tif 2 16693 16675 2695
contrived_5000_0.1_65536.tif 2 16694 16675 66653
contrived_5000_0.1_8.tif 2 16695 16675 2597
contrived_5000_0.1_8192.tif 2 16696 16675 9862
contrived_5000_0.2_1.tif 2 16697 16675 5325
contrived_5000_0.2_1024.tif 2 16698 16675 5868
contrived_5000_0.2_1048576.tif 2 16699 16675 9642
contrived_5000_0.2_128.tif 2 16700 16675 5435
contrived_5000_0.2_131072.tif 2 16701 16675 119853
contrived_5000_0.2_16.tif 2 16702 16675 5274
contrived_5000_0.2_16384.tif 2 16703 16675 19830
contrived_5000_0.2_2.tif 2 16704 16675 5363
contrived_5000_0.2_2048.tif 2 16705 16675 6666
contrived_5000_0.2_2097152.tif 2 16706 16675 8785
contrived_5000_0.2_256.tif 2 16707 16675 5438
contrived_5000_0.2_262144.tif 2 16708 16675 47176
contrived_5000_0.2_32.tif 2 16709 16675 5385
contrived_5000_0.2_32768.tif 2 16710 16675 35732
contrived_5000_0.2_4.tif 2 16711 16675 5461
contrived_5000_0.2_4096.tif 2 16712 16675 8373
contrived_5000_0.2_4194304.tif 2 16713 16675 8687
contrived_5000_0.2_512.tif 2 16714 16675 5472
contrived_5000_0.2_524288.tif 2 16715 16675 14352
contrived_5000_0.2_64.tif 2 16716 16675 5330
contrived_5000_0.2_65536.tif 2 16717 16675 68051
contrived_5000_0.2_8.tif 2 16718 16675 5294
contrived_5000_0.2_8192.tif 2 16719 16675 11979
contrived_5000_0.4_1.tif 2 16720 16675 10659
contrived_5000_0.4_1024.tif 2 16721 16675 11180
contrived_5000_0.4_1048576.tif 2 16722 16675 13731
contrived_5000_0.4_128.tif 2 16723 16675 10764
contrived_5000_0.4_131072.tif 2 16724 16675 34448
contrived_5000_0.4_16.tif 2 16725 16675 10617
contrived_5000_0.4_16384.tif 2 16726 16675 24042
contrived_5000_0.4_2.tif 2 16727 16675 10608
contrived_5000_0.4_2048.tif 2 16728 16675 11892
contrived_5000_0.4_2097152.tif 2 16729 16675 13232
contrived_5000_0.4_256.tif 2 16730 16675 10655
contrived_5000_0.4_262144.tif 2 16731 16675 19195
contrived_5000_0.4_32.tif 2 16732 16675 10613
contrived_5000_0.4_32768.tif 2 16733 16675 39477
contrived_5000_0.4_4.tif 2 16734 16675 10525
contrived_5000_0.4_4096.tif 2 16735 16675 13265
contrived_5000_0.4_4194304.tif 2 16736 16675 13553
contrived_5000_0.4_512.tif 2 16737 16675 10933
contrived_5000_0.4_524288.tif 2 16738 16675 14279
contrived_5000_0.4_64.tif 2 16739 16675 10800
contrived_5000_0.4_65536.tif 2 16740 16675 57674
contrived_5000_0.4_8.tif 2 16741 16675 10714
contrived_5000_0.4_8192.tif 2 16742 16675 16701
contrived_5000_0.4_8388608.tif 2 16743 16675 13235
contrived_500_0.1_1.tif 2 16744 16675 30
contrived_500_0.1_1024.tif 2 16745 16675 1034
contrived_500_0.1_128.tif 2 16746 16675 139
contrived_500_0.1_16.tif 2 16747 16675 39
contrived_500_0.1_16384.tif 2 16748 16675 105
contrived_500_0.1_2.tif 2 16749 16675 30
contrived_500_0.1_2048.tif 2 16750 16675 1700
contrived_500_0.1_256.tif 2 16751 16675 273
contrived_500_0.1_32.tif 2 16752 16675 51
contrived_500_0.1_4.tif 2 16753 16675 30
contrived_500_0.1_4096.tif 2 16754 16675 406
contrived_500_0.1_512.tif 2 16755 16675 518
contrived_500_0.1_64.tif 2 16756 16675 83
contrived_500_0.1_8.tif 2 16757 16675 30
contrived_500_0.1_8192.tif 2 16758 16675 148
contrived_500_0.2_1.tif 2 16759 16675 47
contrived_500_0.2_1024.tif 2 16760 16675 1028
contrived_500_0.2_128.tif 2 16761 16675 169
contrived_500_0.2_16.tif 2 16762 16675 64
contrived_500_0.2_16384.tif 2 16763 16675 131
contrived_500_0.2_2.tif 2 16764 16675 51
contrived_500_0.2_2048.tif 2 16765 16675 757
contrived_500_0.2_256.tif 2 16766 16675 286
contrived_500_0.2_32.tif 2 16767 16675 70
contrived_500_0.2_32768.tif 2 16768 16675 125
contrived_500_0.2_4.tif 2 16769 16675 51
contrived_500_0.2_4096.tif 2 16770 16675 228
contrived_500_0.2_512.tif 2 16771 16675 529
contrived_500_0.2_64.tif 2 16772 16675 108
contrived_500_0.2_8.tif 2 16773 16675 55
contrived_500_0.2_8192.tif 2 16774 16675 175
contrived_500_0.4_1.tif 2 16775 16675 97
contrived_500_0.4_1024.tif 2 16776 16675 474
contrived_500_0.4_128.tif 2 16777 16675 203
contrived_500_0.4_16.tif 2 16778 16675 113
contrived_500_0.4_16384.tif 2 16779 16675 191
contrived_500_0.4_2.tif 2 16780 16675 124
contrived_500_0.4_2048.tif 2 16781 16675 265
contrived_500_0.4_256.tif 2 16782 16675 327
contrived_500_0.4_32.tif 2 16783 16675 110
contrived_500_0.4_32768.tif 2 16784 16675 189
contrived_500_0.4_4.tif 2 16785 16675 110
contrived_500_0.4_4096.tif 2 16786 16675 186
contrived_500_0.4_512.tif 2 16787 16675 519
contrived_500_0.4_64.tif 2 16788 16675 143
contrived_500_0.4_65536.tif 2 16789 16675 199
contrived_500_0.4_8.tif 2 16790 16675 98
contrived_500_0.4_8192.tif 2 16791 16675 195
contrived_50_0.1_1.tif 2 16792 16675 1
contrived_50_0.1_128.tif 2 16793 16675 6
contrived_50_0.1_16.tif 2 16794 16675 15
contrived_50_0.1_2.tif 2 16795 16675 2
contrived_50_0.1_32.tif 2 16796 16675 11
contrived_50_0.1_4.tif 2 16797 16675 4
contrived_50_0.1_64.tif 2 16798 16675 8
contrived_50_0.1_8.tif 2 16799 16675 8
contrived_50_0.2_1.tif 2 16800 16675 1
contrived_50_0.2_128.tif 2 16801 16675 9
contrived_50_0.2_16.tif 2 16802 16675 13
contrived_50_0.2_2.tif 2 16803 16675 2
contrived_50_0.2_256.tif 2 16804 16675 7
contrived_50_0.2_32.tif 2 16805 16675 8
contrived_50_0.2_4.tif 2 16806 16675 5
contrived_50_0.2_64.tif 2 16807 16675 7
contrived_50_0.2_8.tif 2 16808 16675 7
contrived_50_0.4_1.tif 2 16809 16675 1
contrived_50_0.4_128.tif 2 16810 16675 18
contrived_50_0.4_16.tif 2 16811 16675 11
contrived_50_0.4_2.tif 2 16812 16675 2
contrived_50_0.4_256.tif 2 16813 16675 10
contrived_50_0.4_32.tif 2 16814 16675 13
contrived_50_0.4_4.tif 2 16815 16675 4
contrived_50_0.4_512.tif 2 16816 16675 11
contrived_50_0.4_64.tif 2 16817 16675 15
contrived_50_0.4_8.tif 2 16818 16675 4
contrived_5000_0.1_1.tif 4 16820 16820 2332
contrived_5000_0.1_1024.tif 4 16821 16820 3046
contrived_5000_0.1_1048576.tif 4 16822 16820 3471
contrived_5000_0.1_128.tif 4 16823 16820 2445
contrived_5000_0.1_131072.tif 4 16824 16820 6718
contrived_5000_0.1_16.tif 4 16825 16820 2441
contrived_5000_0.1_16384.tif 4 16826 16820 17715
contrived_5000_0.1_2.tif 4 16827 16820 2474
contrived_5000_0.1_2048.tif 4 16828 16820 3959
contrived_5000_0.1_2097152.tif 4 16829 16820 3417
contrived_5000_0.1_256.tif 4 16830 16820 2550
contrived_5000_0.1_262144.tif 4 16831 16820 3852
contrived_5000_0.1_32.tif 4 16832 16820 2377
contrived_5000_0.1_32768.tif 4 16833 16820 33994
contrived_5000_0.1_4.tif 4 16834 16820 2365
contrived_5000_0.1_4096.tif 4 16835 16820 5730
contrived_5000_0.1_512.tif 4 16836 16820 2660
contrived_5000_0.1_524288.tif 4 16837 16820 3419
contrived_5000_0.1_64.tif 4 16838 16820 2407
contrived_5000_0.1_65536.tif 4 16839 16820 32841
contrived_5000_0.1_8.tif 4 16840 16820 2361
contrived_5000_0.1_8192.tif 4 16841 16820 9729
contrived_5000_0.2_1.tif 4 16842 16820 4775
contrived_5000_0.2_1024.tif 4 16843 16820 5289
contrived_5000_0.2_1048576.tif 4 16844 16820 5901
contrived_5000_0.2_128.tif 4 16845 16820 4758
contrived_5000_0.2_131072.tif 4 16846 16820 7305
contrived_5000_0.2_16.tif 4 16847 16820 4800
contrived_5000_0.2_16384.tif 4 16848 16820 19367
contrived_5000_0.2_2.tif 4 16849 16820 4712
contrived_5000_0.2_2048.tif 4 16850 16820 6230
contrived_5000_0.2_2097152.tif 4 16851 16820 5844
contrived_5000_0.2_256.tif 4 16852 16820 4759
contrived_5000_0.2_262144.tif 4 16853 16820 6085
contrived_5000_0.2_32.tif 4 16854 16820 4688
contrived_5000_0.2_32768.tif 4 16855 16820 32527
contrived_5000_0.2_4.tif 4 16856 16820 4865
contrived_5000_0.2_4096.tif 4 16857 16820 7830
contrived_5000_0.2_4194304.tif 4 16858 16820 5930
contrived_5000_0.2_512.tif 4 16859 16820 5025
contrived_5000_0.2_524288.tif 4 16860 16820 5805
contrived_5000_0.2_64.tif 4 16861 16820 4779
contrived_5000_0.2_65536.tif 4 16862 16820 15691
contrived_5000_0.2_8.tif 4 16863 16820 4807
contrived_5000_0.2_8192.tif 4 16864 16820 11551
contrived_5000_0.4_1.tif 4 16865 16820 9507
contrived_5000_0.4_1024.tif 4 16866 16820 9975
contrived_5000_0.4_1048576.tif 4 16867 16820 10859
contrived_5000_0.4_128.tif 4 16868 16820 9488
contrived_5000_0.4_131072.tif 4 16869 16820 10672
contrived_5000_0.4_16.tif 4 16870 16820 9460
contrived_5000_0.4_16384.tif 4 16871 16820 20142
contrived_5000_0.4_2.tif 4 16872 16820 9614
contrived_5000_0.4_2048.tif 4 16873 16820 10666
contrived_5000_0.4_2097152.tif 4 16874 16820 10950
contrived_5000_0.4_256.tif 4 16875 16820 9760
contrived_5000_0.4_262144.tif 4 16876 16820 10760
contrived_5000_0.4_32.tif 4 16877 16820 9711
contrived_5000_0.4_32768.tif 4 16878 16820 14350
contrived_5000_0.4_4.tif 4 16879 16820 9745
contrived_5000_0.4_4096.tif 4 16880 16820 12289
contrived_5000_0.4_4194304.tif 4 16881 16820 10921
contrived_5000_0.4_512.tif 4 16882 16820 9657
contrived_5000_0.4_524288.tif 4 16883 16820 10957
contrived_5000_0.4_64.tif 4 16884 16820 9460
contrived_5000_0.4_65536.tif 4 16885 16820 11511
contrived_5000_0.4_8.tif 4 16886 16820 9399
contrived_5000_0.4_8192.tif 4 16887 16820 15659
contrived_5000_0.4_8388608.tif 4 16888 16820 10894
contrived_500_0.1_1.tif 4 16889 16820 28
contrived_500_0.1_1024.tif 4 16890 16820 131
contrived_500_0.1_128.tif 4 16891 16820 139
contrived_500_0.1_16.tif 4 16892 16820 42
contrived_500_0.1_16384.tif 4 16893 16820 62
contrived_500_0.1_2.tif 4 16894 16820 22
contrived_500_0.1_2048.tif 4 16895 16820 73
contrived_500_0.1_256.tif 4 16896 16820 265
contrived_500_0.1_32.tif 4 16897 16820 49
contrived_500_0.1_4.tif 4 16898 16820 22
contrived_500_0.1_4096.tif 4 16899 16820 61
contrived_500_0.1_512.tif 4 16900 16820 424
contrived_500_0.1_64.tif 4 16901 16820 78
contrived_500_0.1_8.tif 4 16902 16820 28
contrived_500_0.1_8192.tif 4 16903 16820 64
contrived_500_0.2_1.tif 4 16904 16820 40
contrived_500_0.2_1024.tif 4 16905 16820 111
contrived_500_0.2_128.tif 4 16906 16820 152
contrived_500_0.2_16.tif 4 16907 16820 58
contrived_500_0.2_16384.tif 4 16908 16820 124
contrived_500_0.2_2.tif 4 16909 16820 48
contrived_500_0.2_2048.tif 4 16910 16820 110
contrived_500_0.2_256.tif 4 16911 16820 277
contrived_500_0.2_32.tif 4 16912 16820 79
contrived_500_0.2_32768.tif 4 16913 16820 102
contrived_500_0.2_4.tif 4 16914 16820 42
contrived_500_0.2_4096.tif 4 16915 16820 93
contrived_500_0.2_512.tif 4 16916 16820 244
contrived_500_0.2_64.tif 4 16917 16820 98
contrived_500_0.2_8.tif 4 16918 16820 55
contrived_500_0.2_8192.tif 4 16919 16820 121
contrived_500_0.4_1.tif 4 16920 16820 86
contrived_500_0.4_1024.tif 4 16921 16820 189
contrived_500_0.4_128.tif 4 16922 16820 198
contrived_500_0.4_16.tif 4 16923 16820 109
contrived_500_0.4_16384.tif 4 16924 16820 186
contrived_500_0.4_2.tif 4 16925 16820 126
contrived_500_0.4_2048.tif 4 16926 16820 188
contrived_500_0.4_256.tif 4 16927 16820 169
contrived_500_0.4_32.tif 4 16928 16820 112
contrived_500_0.4_32768.tif 4 16929 16820 180
contrived_500_0.4_4.tif 4 16930 16820 107
contrived_500_0.4_4096.tif 4 16931 16820 198
contrived_500_0.4_512.tif 4 16932 16820 170
contrived_500_0.4_64.tif 4 16933 16820 130
contrived_500_0.4_65536.tif 4 16934 16820 192
contrived_500_0.4_8.tif 4 16935 16820 103
contrived_500_0.4_8192.tif 4 16936 16820 197
contrived_50_0.1_1.tif 4 16937 16820 1
contrived_50_0.1_128.tif 4 16938 16820 8
contrived_50_0.1_16.tif 4 16939 16820 4
contrived_50_0.1_2.tif 4 16940 16820 3
contrived_50_0.1_32.tif 4 16941 16820 6
contrived_50_0.1_4.tif 4 16942 16820 4
contrived_50_0.1_64.tif 4 16943 16820 9
contrived_50_0.1_8.tif 4 16944 16820 3
contrived_50_0.2_1.tif 4 16945 16820 1
contrived_50_0.2_128.tif 4 16946 16820 9
contrived_50_0.2_16.tif 4 16947 16820 10
contrived_50_0.2_2.tif 4 16948 16820 1
contrived_50_0.2_256.tif 4 16949 16820 13
contrived_50_0.2_32.tif 4 16950 16820 13
contrived_50_0.2_4.tif 4 16951 16820 4
contrived_50_0.2_64.tif 4 16952 16820 14
contrived_50_0.2_8.tif 4 16953 16820 7
contrived_50_0.4_1.tif 4 16954 16820 1
contrived_50_0.4_128.tif 4 16955 16820 23
contrived_50_0.4_16.tif 4 16956 16820 25
contrived_50_0.4_2.tif 4 16957 16820 5
contrived_50_0.4_256.tif 4 16958 16820 20
contrived_50_0.4_32.tif 4 16959 16820 22
contrived_50_0.4_4.tif 4 16960 16820 7
contrived_50_0.4_512.tif 4 16961 16820 22
contrived_50_0.4_64.tif 4 16962 16820 19
contrived_50_0.4_8.tif 4 16963 16820 15
contrived_5000_0.1_1.tif 8 16965 16965 2355
contrived_5000_0.1_1024.tif 8 16966 16965 3039
contrived_5000_0.1_1048576.tif 8 16967 16965 2967
contrived_5000_0.1_128.tif 8 16968 16965 2372
contrived_5000_0.1_131072.tif 8 16969 16965 2804
contrived_5000_0.1_16.tif 8 16970 16965 2332
contrived_5000_0.1_16384.tif 8 16971 16965 9575
contrived_5000_0.1_2.tif 8 16972 16965 2343
contrived_5000_0.1_2048.tif 8 16973 16965 3893
contrived_5000_0.1_2097152.tif 8 16974 16965 3040
contrived_5000_0.1_256.tif 8 16975 16965 2485
contrived_5000_0.1_262144.tif 8 16976 16965 2850
contrived_5000_0.1_32.tif 8 16977 16965 2237
contrived_5000_0.1_32768.tif 8 16978 16965 3436
contrived_5000_0.1_4.tif 8 16979 16965 2281
contrived_5000_0.1_4096.tif 8 16980 16965 5782
contrived_5000_0.1_512.tif 8 16981 16965 2555
contrived_5000_0.1_524288.tif 8 16982 16965 2866
contrived_5000_0.1_64.tif 8 16983 16965 2336
contrived_5000_0.1_65536.tif 8 16984 16965 2826
contrived_5000_0.1_8.tif 8 16985 16965 2313
contrived_5000_0.1_8192.tif 8 16986 16965 9755
contrived_5000_0.2_1.tif 8 16987 16965 4620
contrived_5000_0.2_1024.tif 8 16988 16965 5114
contrived_5000_0.2_1048576.tif 8 16989 16965 5624
contrived_5000_0.2_128.tif 8 16990 16965 4543
contrived_5000_0.2_131072.tif 8 16991 16965 5504
contrived_5000_0.2_16.tif 8 16992 16965 4619
contrived_5000_0.2_16384.tif 8 16993 16965 7040
contrived_5000_0.2_2.tif 8 16994 16965 4623
contrived_5000_0.2_2048.tif 8 16995 16965 5906
contrived_5000_0.2_2097152.tif 8 16996 16965 5551
contrived_5000_0.2_256.tif 8 16997 16965 4773
contrived_5000_0.2_262144.tif 8 16998 16965 5561
contrived_5000_0.2_32.tif 8 16999 16965 4635
contrived_5000_0.2_32768.tif 8 17000 16965 5254
contrived_5000_0.2_4.tif 8 17001 16965 4710
contrived_5000_0.2_4096.tif 8 17002 16965 7736
contrived_5000_0.2_4194304.tif 8 17003 16965 5592
contrived_5000_0.2_512.tif 8 17004 16965 4880
contrived_5000_0.2_524288.tif 8 17005 16965 5613
contrived_5000_0.2_64.tif 8 17006 16965 4691
contrived_5000_0.2_65536.tif 8 17007 16965 5428
contrived_5000_0.2_8.tif 8 17008 16965 4662
contrived_5000_0.2_8192.tif 8 17009 16965 10911
contrived_5000_0.4_1.tif 8 17010 16965 9150
contrived_5000_0.4_1024.tif 8 17011 16965 9560
contrived_5000_0.4_1048576.tif 8 17012 16965 10986
contrived_5000_0.4_128.tif 8 17013 16965 9263
contrived_5000_0.4_131072.tif 8 17014 16965 10592
contrived_5000_0.4_16.tif 8 17015 16965 9224
contrived_5000_0.4_16384.tif 8 17016 16965 9918
contrived_5000_0.4_2.tif 8 17017 16965 9687
contrived_5000_0.4_2048.tif 8 17018 16965 10433
contrived_5000_0.4_2097152.tif 8 17019 16965 11063
contrived_5000_0.4_256.tif 8 17020 16965 9271
contrived_5000_0.4_262144.tif 8 17021 16965 10883
contrived_5000_0.4_32.tif 8 17022 16965 9308
contrived_5000_0.4_32768.tif 8 17023 16965 9885
contrived_5000_0.4_4.tif 8 17024 16965 9318
contrived_5000_0.4_4096.tif 8 17025 16965 11083
contrived_5000_0.4_4194304.tif 8 17026 16965 10857
contrived_5000_0.4_512.tif 8 17027 16965 9401
contrived_5000_0.4_524288.tif 8 17028 16965 10906
contrived_5000_0.4_64.tif 8 17029 16965 9188
contrived_5000_0.4_65536.tif 8 17030 16965 10644
contrived_5000_0.4_8.tif 8 17031 16965 9274
contrived_5000_0.4_8192.tif 8 17032 16965 10254
contrived_5000_0.4_8388608.tif 8 17033 16965 10849
contrived_500_0.1_1.tif 8 17034 16965 27
contrived_500_0.1_1024.tif 8 17035 16965 75
contrived_500_0.1_128.tif 8 17036 16965 116
contrived_500_0.1_16.tif 8 17037 16965 30
contrived_500_0.1_16384.tif 8 17038 16965 73
contrived_500_0.1_2.tif 8 17039 16965 25
contrived_500_0.1_2048.tif 8 17040 16965 82
contrived_500_0.1_256.tif 8 17041 16965 57
contrived_500_0.1_32.tif 8 17042 16965 44
contrived_500_0.1_4.tif 8 17043 16965 17
contrived_500_0.1_4096.tif 8 17044 16965 84
contrived_500_0.1_512.tif 8 17045 16965 65
contrived_500_0.1_64.tif 8 17046 16965 81
contrived_500_0.1_8.tif 8 17047 16965 40
contrived_500_0.1_8192.tif 8 17048 16965 82
contrived_500_0.2_1.tif 8 17049 16965 43
contrived_500_0.2_1024.tif 8 17050 16965 147
contrived_500_0.2_128.tif 8 17051 16965 102
contrived_500_0.2_16.tif 8 17052 16965 48
contrived_500_0.2_16384.tif 8 17053 16965 155
contrived_500_0.2_2.tif 8 17054 16965 50
contrived_500_0.2_2048.tif 8 17055 16965 164
contrived_500_0.2_256.tif 8 17056 16965 91
contrived_500_0.2_32.tif 8 17057 16965 66
contrived_500_0.2_32768.tif 8 17058 16965 151
contrived_500_0.2_4.tif 8 17059 16965 53
contrived_500_0.2_4096.tif 8 17060 16965 138
contrived_500_0.2_512.tif 8 17061 16965 107
contrived_500_0.2_64.tif 8 17062 16965 95
contrived_500_0.2_8.tif 8 17063 16965 41
contrived_500_0.2_8192.tif 8 17064 16965 148
contrived_500_0.4_1.tif 8 17065 16965 96
contrived_500_0.4_1024.tif 8 17066 16965 308
contrived_500_0.4_128.tif 8 17067 16965 172
contrived_500_0.4_16.tif 8 17068 16965 89
contrived_500_0.4_16384.tif 8 17069 16965 294
contrived_500_0.4_2.tif 8 17070 16965 139
contrived_500_0.4_2048.tif 8 17071 16965 275
contrived_500_0.4_256.tif 8 17072 16965 233
contrived_500_0.4_32.tif 8 17073 16965 105
contrived_500_0.4_32768.tif 8 17074 16965 315
contrived_500_0.4_4.tif 8 17075 16965 87
contrived_500_0.4_4096.tif 8 17076 16965 302
contrived_500_0.4_512.tif 8 17077 16965 262
contrived_500_0.4_64.tif 8 17078 16965 127
contrived_500_0.4_65536.tif 8 17079 16965 316
contrived_500_0.4_8.tif 8 17080 16965 110
contrived_500_0.4_8192.tif 8 17081 16965 315
contrived_50_0.1_1.tif 8 17082 16965 2
contrived_50_0.1_128.tif 8 17083 16965 20
contrived_50_0.1_16.tif 8 17084 16965 16
contrived_50_0.1_2.tif 8 17085 16965 1
contrived_50_0.1_32.tif 8 17086 16965 18
contrived_50_0.1_4.tif 8 17087 16965 6
contrived_50_0.1_64.tif 8 17088 16965 17
contrived_50_0.1_8.tif 8 17089 16965 17
contrived_50_0.2_1.tif 8 17090 16965 1
contrived_50_0.2_128.tif 8 17091 16965 28
contrived_50_0.2_16.tif 8 17092 16965 24
contrived_50_0.2_2.tif 8 17093 16965 4
contrived_50_0.2_256.tif 8 17094 16965 31
contrived_50_0.2_32.tif 8 17095 16965 25
contrived_50_0.2_4.tif 8 17096 16965 16
contrived_50_0.2_64.tif 8 17097 16965 31
contrived_50_0.2_8.tif 8 17098 16965 25
contrived_50_0.4_1.tif 8 17099 16965 11
contrived_50_0.4_128.tif 8 17100 16965 49
contrived_50_0.4_16.tif 8 17101 16965 60
contrived_50_0.4_2.tif 8 17102 16965 10
contrived_50_0.4_256.tif 8 17103 16965 65
contrived_50_0.4_32.tif 8 17104 16965 52
contrived_50_0.4_4.tif 8 17105 16965 35
contrived_50_0.4_512.tif 8 17106 16965 60
contrived_50_0.4_64.tif 8 17107 16965 57
contrived_50_0.4_8.tif 8 17108 16965 61
contrived_5000_0.1_1.tif 16 17110 17110 2317
contrived_5000_0.1_1024.tif 16 17111 17110 3043
contrived_5000_0.1_1048576.tif 16 17112 17110 3168
contrived_5000_0.1_128.tif 16 17113 17110 2333
contrived_5000_0.1_131072.tif 16 17114 17110 3269
contrived_5000_0.1_16.tif 16 17115 17110 2224
contrived_5000_0.1_16384.tif 16 17116 17110 3024
contrived_5000_0.1_2.tif 16 17117 17110 2257
contrived_5000_0.1_2048.tif 16 17118 17110 3886
contrived_5000_0.1_2097152.tif 16 17119 17110 3199
contrived_5000_0.1_256.tif 16 17120 17110 2326
contrived_5000_0.1_262144.tif 16 17121 17110 3154
contrived_5000_0.1_32.tif 16 17122 17110 2371
contrived_5000_0.1_32768.tif 16 17123 17110 2982
contrived_5000_0.1_4.tif 16 17124 17110 2272
contrived_5000_0.1_4096.tif 16 17125 17110 3852
contrived_5000_0.1_512.tif 16 17126 17110 2546
contrived_5000_0.1_524288.tif 16 17127 17110 3083
contrived_5000_0.1_64.tif 16 17128 17110 2319
contrived_5000_0.1_65536.tif 16 17129 17110 3199
contrived_5000_0.1_8.tif 16 17130 17110 2312
contrived_5000_0.1_8192.tif 16 17131 17110 2700
contrived_5000_0.2_1.tif 16 17132 17110 4578
contrived_5000_0.2_1024.tif 16 17133 17110 5105
contrived_5000_0.2_1048576.tif 16 17134 17110 6171
contrived_5000_0.2_128.tif 16 17135 17110 4653
contrived_5000_0.2_131072.tif 16 17136 17110 6152
contrived_5000_0.2_16.tif 16 17137 17110 4608
contrived_5000_0.2_16384.tif 16 17138 17110 5879
contrived_5000_0.2_2.tif 16 17139 17110 4563
contrived_5000_0.2_2048.tif 16 17140 17110 5865
contrived_5000_0.2_2097152.tif 16 17141 17110 6183
contrived_5000_0.2_256.tif 16 17142 17110 4704
contrived_5000_0.2_262144.tif 16 17143 17110 6178
contrived_5000_0.2_32.tif 16 17144 17110 4616
contrived_5000_0.2_32768.tif 16 17145 17110 5757
contrived_5000_0.2_4.tif 16 17146 17110 4591
contrived_5000_0.2_4096.tif 16 17147 17110 5228
contrived_5000_0.2_4194304.tif 16 17148 17110 6160
contrived_5000_0.2_512.tif 16 17149 17110 4650
